id,image_name,type
1303,pituitary/Tr-pi_585.jpg,pituitary
1304,notumor/Tr-no_1031.jpg,notumor
1305,pituitary/Tr-pi_1248.jpg,pituitary
1306,glioma/Tr-gl_1229.jpg,glioma
1307,notumor/Tr-no_943.jpg,notumor
1308,meningioma/Tr-me_23.jpg,meningioma
1309,notumor/Tr-no_1336.jpg,notumor
1310,meningioma/Tr-me_358.jpg,meningioma
1311,glioma/Tr-gl_804.jpg,glioma
1312,meningioma/Tr-me_141.jpg,meningioma
1313,glioma/Tr-gl_35.jpg,glioma
1314,notumor/Tr-no_1313.jpg,notumor
1315,notumor/Tr-no_157.jpg,notumor
1316,pituitary/Tr-pi_1314.jpg,pituitary
1317,meningioma/Tr-me_672.jpg,meningioma
1318,glioma/Tr-gl_994.jpg,glioma
1319,meningioma/Tr-me_1111.jpg,meningioma
1320,glioma/Tr-gl_303.jpg,glioma
1321,meningioma/Tr-me_921.jpg,meningioma
1322,meningioma/Tr-me_797.jpg,meningioma
1323,notumor/Tr-no_1065.jpg,notumor
1324,glioma/Tr-gl_1230.jpg,glioma
1325,meningioma/Tr-me_410.jpg,meningioma
1326,glioma/Tr-gl_54.jpg,glioma
1327,glioma/Tr-gl_377.jpg,glioma
1328,glioma/Tr-gl_744.jpg,glioma
1329,notumor/Tr-no_1302.jpg,notumor
1330,pituitary/Tr-pi_199.jpg,pituitary
1331,glioma/Tr-gl_1186.jpg,glioma
1332,pituitary/Tr-pi_1247.jpg,pituitary
1333,meningioma/Tr-me_1054.jpg,meningioma
1334,pituitary/Tr-pi_57.jpg,pituitary
1335,pituitary/Tr-pi_1204.jpg,pituitary
1336,pituitary/Tr-pi_759.jpg,pituitary
1337,glioma/Tr-gl_1254.jpg,glioma
1338,notumor/Tr-no_649.jpg,notumor
1339,meningioma/Tr-me_1053.jpg,meningioma
1340,notumor/Tr-no_710.jpg,notumor
1341,pituitary/Tr-pi_560.jpg,pituitary
1342,pituitary/Tr-pi_1040.jpg,pituitary
1343,notumor/Tr-no_1347.jpg,notumor
1344,meningioma/Tr-aug-me_34.jpg,meningioma
1345,notumor/Tr-no_71.jpg,notumor
1346,notumor/Tr-no_1161.jpg,notumor
1347,glioma/Tr-gl_678.jpg,glioma
1348,notumor/Tr-no_647.jpg,notumor
1349,notumor/Tr-no_875.jpg,notumor
1350,glioma/Tr-gl_276.jpg,glioma
1351,meningioma/Tr-me_1037.jpg,meningioma
1352,glioma/Tr-gl_415.jpg,glioma
1353,glioma/Tr-gl_788.jpg,glioma
1354,glioma/Tr-gl_1060.jpg,glioma
1355,notumor/Tr-no_525.jpg,notumor
1356,glioma/Tr-gl_1155.jpg,glioma
1357,pituitary/Tr-pi_377.jpg,pituitary
1358,notumor/Tr-no_681.jpg,notumor
1359,pituitary/Tr-pi_985.jpg,pituitary
1360,notumor/Tr-no_846.jpg,notumor
1361,meningioma/Tr-me_247.jpg,meningioma
1362,meningioma/Tr-me_1190.jpg,meningioma
1363,pituitary/Tr-pi_85.jpg,pituitary
1364,glioma/Tr-gl_1256.jpg,glioma
1365,pituitary/Tr-pi_183.jpg,pituitary
1366,pituitary/Tr-pi_1170.jpg,pituitary
1367,meningioma/Tr-me_240.jpg,meningioma
1368,glioma/Tr-gl_1239.jpg,glioma
1369,meningioma/Tr-me_27.jpg,meningioma
1370,glioma/Tr-gl_119.jpg,glioma
1371,glioma/Tr-gl_362.jpg,glioma
1372,glioma/Tr-gl_1330.jpg,glioma
1373,meningioma/Tr-me_396.jpg,meningioma
1374,meningioma/Tr-me_847.jpg,meningioma
1375,notumor/Tr-no_1214.jpg,notumor
1376,meningioma/Tr-me_1137.jpg,meningioma
1377,notumor/Tr-no_47.jpg,notumor
1378,glioma/Tr-gl_965.jpg,glioma
1379,notumor/Tr-no_54.jpg,notumor
1380,notumor/Tr-no_909.jpg,notumor
1381,notumor/Tr-no_1366.jpg,notumor
1382,notumor/Tr-no_552.jpg,notumor
1383,meningioma/Tr-me_1014.jpg,meningioma
1384,notumor/Tr-no_742.jpg,notumor
1385,meningioma/Tr-me_116.jpg,meningioma
1386,pituitary/Tr-pi_590.jpg,pituitary
1387,meningioma/Tr-me_470.jpg,meningioma
1388,notumor/Tr-no_362.jpg,notumor
1389,pituitary/Tr-pi_647.jpg,pituitary
1390,pituitary/Tr-pi_1187.jpg,pituitary
1391,glioma/Tr-gl_1059.jpg,glioma
1392,pituitary/Tr-pi_623.jpg,pituitary
1393,notumor/Tr-no_1002.jpg,notumor
1394,pituitary/Tr-pi_1250.jpg,pituitary
1395,pituitary/Tr-pi_810.jpg,pituitary
1396,meningioma/Tr-me_267.jpg,meningioma
1397,meningioma/Tr-me_802.jpg,meningioma
1398,glioma/Tr-gl_371.jpg,glioma
1399,notumor/Tr-no_1148.jpg,notumor
1400,notumor/Tr-no_591.jpg,notumor
1401,glioma/Tr-gl_318.jpg,glioma
1402,glioma/Tr-gl_586.jpg,glioma
1403,notumor/Tr-no_1188.jpg,notumor
1404,glioma/Tr-gl_1298.jpg,glioma
1405,meningioma/Tr-me_209.jpg,meningioma
1406,meningioma/Tr-aug-me_55.jpg,meningioma
1407,glioma/Tr-gl_1020.jpg,glioma
1408,notumor/Tr-no_1012.jpg,notumor
1409,pituitary/Tr-pi_1246.jpg,pituitary
1410,notumor/Tr-no_115.jpg,notumor
1411,meningioma/Tr-me_171.jpg,meningioma
1412,notumor/Tr-no_1169.jpg,notumor
1413,notumor/Tr-no_476.jpg,notumor
1414,notumor/Tr-no_445.jpg,notumor
1415,glioma/Tr-gl_584.jpg,glioma
1416,meningioma/Tr-me_829.jpg,meningioma
1417,notumor/Tr-no_1383.jpg,notumor
1418,glioma/Tr-gl_325.jpg,glioma
1419,notumor/Tr-no_783.jpg,notumor
1420,meningioma/Tr-me_249.jpg,meningioma
1421,meningioma/Tr-me_866.jpg,meningioma
1422,pituitary/Tr-pi_753.jpg,pituitary
1423,meningioma/Tr-me_844.jpg,meningioma
1424,pituitary/Tr-pi_831.jpg,pituitary
1425,meningioma/Tr-me_113.jpg,meningioma
1426,notumor/Tr-no_480.jpg,notumor
1427,meningioma/Tr-me_785.jpg,meningioma
1428,meningioma/Tr-me_1267.jpg,meningioma
1429,notumor/Tr-no_1286.jpg,notumor
1430,meningioma/Tr-me_1201.jpg,meningioma
1431,meningioma/Tr-me_63.jpg,meningioma
1432,notumor/Tr-no_1170.jpg,notumor
1433,notumor/Tr-no_244.jpg,notumor
1434,notumor/Tr-no_1315.jpg,notumor
1435,meningioma/Tr-me_1254.jpg,meningioma
1436,glioma/Tr-gl_940.jpg,glioma
1437,pituitary/Tr-pi_290.jpg,pituitary
1438,notumor/Tr-no_609.jpg,notumor
1439,notumor/Tr-no_99.jpg,notumor
1440,pituitary/Tr-pi_167.jpg,pituitary
1441,notumor/Tr-no_174.jpg,notumor
1442,meningioma/Tr-me_268.jpg,meningioma
1443,notumor/Tr-no_510.jpg,notumor
1444,meningioma/Tr-me_1108.jpg,meningioma
1445,notumor/Tr-no_1198.jpg,notumor
1446,glioma/Tr-gl_535.jpg,glioma
1447,pituitary/Tr-pi_1027.jpg,pituitary
1448,glioma/Tr-gl_826.jpg,glioma
1449,glioma/Tr-gl_357.jpg,glioma
1450,pituitary/Tr-pi_221.jpg,pituitary
1451,glioma/Tr-gl_870.jpg,glioma
1452,notumor/Tr-no_913.jpg,notumor
1453,meningioma/Tr-me_533.jpg,meningioma
1454,meningioma/Tr-me_1059.jpg,meningioma
1455,notumor/Tr-no_536.jpg,notumor
1456,pituitary/Tr-pi_247.jpg,pituitary
1457,notumor/Tr-no_1322.jpg,notumor
1458,pituitary/Tr-pi_329.jpg,pituitary
1459,pituitary/Tr-pi_1341.jpg,pituitary
1460,pituitary/Tr-pi_616.jpg,pituitary
1461,glioma/Tr-gl_494.jpg,glioma
1462,pituitary/Tr-pi_122.jpg,pituitary
1463,pituitary/Tr-pi_313.jpg,pituitary
1464,glioma/Tr-gl_192.jpg,glioma
1465,glioma/Tr-gl_360.jpg,glioma
1466,meningioma/Tr-me_39.jpg,meningioma
1467,glioma/Tr-gl_96.jpg,glioma
1468,pituitary/Tr-pi_501.jpg,pituitary
1469,meningioma/Tr-me_527.jpg,meningioma
1470,meningioma/Tr-me_1287.jpg,meningioma
1471,glioma/Tr-gl_766.jpg,glioma
1472,pituitary/Tr-pi_1336.jpg,pituitary
1473,meningioma/Tr-me_1046.jpg,meningioma
1474,notumor/Tr-no_1384.jpg,notumor
1475,meningioma/Tr-me_230.jpg,meningioma
1476,meningioma/Tr-me_675.jpg,meningioma
1477,meningioma/Tr-me_472.jpg,meningioma
1478,notumor/Tr-no_119.jpg,notumor
1479,meningioma/Tr-me_1234.jpg,meningioma
1480,pituitary/Tr-pi_1195.jpg,pituitary
1481,notumor/Tr-no_1117.jpg,notumor
1482,pituitary/Tr-pi_363.jpg,pituitary
1483,notumor/Tr-no_489.jpg,notumor
1484,meningioma/Tr-me_216.jpg,meningioma
1485,glioma/Tr-gl_1072.jpg,glioma
1486,glioma/Tr-gl_830.jpg,glioma
1487,meningioma/Tr-me_978.jpg,meningioma
1488,pituitary/Tr-pi_902.jpg,pituitary
1489,notumor/Tr-no_43.jpg,notumor
1490,meningioma/Tr-me_380.jpg,meningioma
1491,notumor/Tr-no_1345.jpg,notumor
1492,meningioma/Tr-me_1045.jpg,meningioma
1493,pituitary/Tr-pi_280.jpg,pituitary
1494,pituitary/Tr-pi_490.jpg,pituitary
1495,pituitary/Tr-pi_358.jpg,pituitary
1496,notumor/Tr-no_825.jpg,notumor
1497,meningioma/Tr-me_768.jpg,meningioma
1498,glioma/Tr-gl_891.jpg,glioma
1499,notumor/Tr-no_139.jpg,notumor
1500,notumor/Tr-no_118.jpg,notumor
1501,glioma/Tr-gl_1242.jpg,glioma
1502,pituitary/Tr-pi_591.jpg,pituitary
1503,glioma/Tr-gl_350.jpg,glioma
1504,pituitary/Tr-pi_99.jpg,pituitary
1505,pituitary/Tr-pi_722.jpg,pituitary
1506,notumor/Tr-no_80.jpg,notumor
1507,pituitary/Tr-pi_325.jpg,pituitary
1508,notumor/Tr-no_1389.jpg,notumor
1509,meningioma/Tr-me_667.jpg,meningioma
1510,notumor/Tr-no_1187.jpg,notumor
1511,notumor/Tr-no_1335.jpg,notumor
1512,glioma/Tr-gl_684.jpg,glioma
1513,notumor/Tr-no_961.jpg,notumor
1514,pituitary/Tr-pi_1275.jpg,pituitary
1515,pituitary/Tr-pi_116.jpg,pituitary
1516,meningioma/Tr-me_554.jpg,meningioma
1517,pituitary/Tr-pi_32.jpg,pituitary
1518,pituitary/Tr-pi_43.jpg,pituitary
1519,pituitary/Tr-pi_1305.jpg,pituitary
1520,glioma/Tr-gl_464.jpg,glioma
1521,pituitary/Tr-pi_730.jpg,pituitary
1522,meningioma/Tr-me_870.jpg,meningioma
1523,notumor/Tr-no_1253.jpg,notumor
1524,pituitary/Tr-pi_1044.jpg,pituitary
1525,pituitary/Tr-pi_1157.jpg,pituitary
1526,notumor/Tr-no_38.jpg,notumor
1527,glioma/Tr-gl_1116.jpg,glioma
1528,meningioma/Tr-me_612.jpg,meningioma
1529,notumor/Tr-no_1231.jpg,notumor
1530,glioma/Tr-gl_532.jpg,glioma
1531,meningioma/Tr-me_977.jpg,meningioma
1532,glioma/Tr-gl_847.jpg,glioma
1533,meningioma/Tr-me_162.jpg,meningioma
1534,notumor/Tr-no_1184.jpg,notumor
1535,notumor/Tr-no_156.jpg,notumor
1536,meningioma/Tr-me_668.jpg,meningioma
1537,pituitary/Tr-pi_1109.jpg,pituitary
1538,meningioma/Tr-me_972.jpg,meningioma
1539,pituitary/Tr-pi_566.jpg,pituitary
1540,meningioma/Tr-aug-me_31.jpg,meningioma
1541,glioma/Tr-gl_882.jpg,glioma
1542,meningioma/Tr-me_1079.jpg,meningioma
1543,glioma/Tr-gl_128.jpg,glioma
1544,glioma/Tr-gl_74.jpg,glioma
1545,pituitary/Tr-pi_1257.jpg,pituitary
1546,pituitary/Tr-pi_321.jpg,pituitary
1547,notumor/Tr-no_723.jpg,notumor
1548,glioma/Tr-gl_1191.jpg,glioma
1549,pituitary/Tr-pi_410.jpg,pituitary
1550,notumor/Tr-no_1390.jpg,notumor
1551,meningioma/Tr-me_146.jpg,meningioma
1552,meningioma/Tr-me_423.jpg,meningioma
1553,pituitary/Tr-pi_307.jpg,pituitary
1554,notumor/Tr-no_616.jpg,notumor
1555,glioma/Tr-gl_583.jpg,glioma
1556,pituitary/Tr-pi_323.jpg,pituitary
1557,notumor/Tr-no_87.jpg,notumor
1558,notumor/Tr-no_35.jpg,notumor
1559,notumor/Tr-no_323.jpg,notumor
1560,pituitary/Tr-pi_1334.jpg,pituitary
1561,pituitary/Tr-pi_449.jpg,pituitary
1562,meningioma/Tr-me_796.jpg,meningioma
1563,pituitary/Tr-pi_1171.jpg,pituitary
1564,notumor/Tr-no_485.jpg,notumor
1565,glioma/Tr-gl_1003.jpg,glioma
1566,notumor/Tr-no_1393.jpg,notumor
1567,meningioma/Tr-me_801.jpg,meningioma
1568,notumor/Tr-no_500.jpg,notumor
1569,pituitary/Tr-pi_397.jpg,pituitary
1570,pituitary/Tr-pi_789.jpg,pituitary
1571,glioma/Tr-gl_616.jpg,glioma
1572,glioma/Tr-gl_131.jpg,glioma
1573,pituitary/Tr-pi_1052.jpg,pituitary
1574,meningioma/Tr-me_691.jpg,meningioma
1575,pituitary/Tr-pi_689.jpg,pituitary
1576,glioma/Tr-gl_121.jpg,glioma
1577,meningioma/Tr-aug-me_38.jpg,meningioma
1578,meningioma/Tr-me_760.jpg,meningioma
1579,notumor/Tr-no_1127.jpg,notumor
1580,pituitary/Tr-pi_725.jpg,pituitary
1581,glioma/Tr-gl_977.jpg,glioma
1582,meningioma/Tr-me_610.jpg,meningioma
1583,meningioma/Tr-me_1173.jpg,meningioma
1584,pituitary/Tr-pi_838.jpg,pituitary
1585,pituitary/Tr-pi_1057.jpg,pituitary
1586,meningioma/Tr-me_369.jpg,meningioma
1587,pituitary/Tr-pi_531.jpg,pituitary
1588,pituitary/Tr-pi_1134.jpg,pituitary
1589,notumor/Tr-no_1072.jpg,notumor
1590,glioma/Tr-gl_787.jpg,glioma
1591,glioma/Tr-gl_250.jpg,glioma
1592,meningioma/Tr-me_322.jpg,meningioma
1593,meningioma/Tr-me_282.jpg,meningioma
1594,notumor/Tr-no_1061.jpg,notumor
1595,notumor/Tr-no_962.jpg,notumor
1596,glioma/Tr-gl_941.jpg,glioma
1597,meningioma/Tr-me_728.jpg,meningioma
1598,meningioma/Tr-me_626.jpg,meningioma
1599,notumor/Tr-no_1190.jpg,notumor
1600,pituitary/Tr-pi_1010.jpg,pituitary
1601,pituitary/Tr-pi_318.jpg,pituitary
1602,meningioma/Tr-me_1233.jpg,meningioma
1603,meningioma/Tr-me_278.jpg,meningioma
1604,notumor/Tr-no_1094.jpg,notumor
1605,meningioma/Tr-me_872.jpg,meningioma
1606,meningioma/Tr-me_160.jpg,meningioma
1607,meningioma/Tr-me_411.jpg,meningioma
1608,pituitary/Tr-pi_263.jpg,pituitary
1609,pituitary/Tr-pi_654.jpg,pituitary
1610,meningioma/Tr-me_684.jpg,meningioma
1611,notumor/Tr-no_780.jpg,notumor
1612,pituitary/Tr-pi_275.jpg,pituitary
1613,meningioma/Tr-me_686.jpg,meningioma
1614,notumor/Tr-no_49.jpg,notumor
1615,glioma/Tr-gl_204.jpg,glioma
1616,notumor/Tr-no_69.jpg,notumor
1617,meningioma/Tr-me_227.jpg,meningioma
1618,meningioma/Tr-aug-me_47.jpg,meningioma
1619,glioma/Tr-gl_973.jpg,glioma
1620,glioma/Tr-gl_1183.jpg,glioma
1621,meningioma/Tr-me_224.jpg,meningioma
1622,pituitary/Tr-pi_853.jpg,pituitary
1623,notumor/Tr-no_421.jpg,notumor
1624,meningioma/Tr-me_725.jpg,meningioma
1625,glioma/Tr-gl_212.jpg,glioma
1626,pituitary/Tr-pi_267.jpg,pituitary
1627,glioma/Tr-gl_1273.jpg,glioma
1628,glioma/Tr-gl_1105.jpg,glioma
1629,pituitary/Tr-pi_684.jpg,pituitary
1630,notumor/Tr-no_1121.jpg,notumor
1631,glioma/Tr-gl_99.jpg,glioma
1632,notumor/Tr-no_1110.jpg,notumor
1633,glioma/Tr-gl_1365.jpg,glioma
1634,notumor/Tr-no_1261.jpg,notumor
1635,pituitary/Tr-pi_113.jpg,pituitary
1636,meningioma/Tr-me_1125.jpg,meningioma
1637,pituitary/Tr-pi_1383.jpg,pituitary
1638,notumor/Tr-no_998.jpg,notumor
1639,pituitary/Tr-pi_401.jpg,pituitary
1640,meningioma/Tr-me_299.jpg,meningioma
1641,pituitary/Tr-pi_1089.jpg,pituitary
1642,notumor/Tr-no_793.jpg,notumor
1643,pituitary/Tr-pi_15.jpg,pituitary
1644,glioma/Tr-gl_759.jpg,glioma
1645,glioma/Tr-gl_342.jpg,glioma
1646,glioma/Tr-gl_301.jpg,glioma
1647,meningioma/Tr-me_963.jpg,meningioma
1648,glioma/Tr-gl_1326.jpg,glioma
1649,meningioma/Tr-me_729.jpg,meningioma
1650,glioma/Tr-gl_407.jpg,glioma
1651,pituitary/Tr-pi_6.jpg,pituitary
1652,notumor/Tr-no_320.jpg,notumor
1653,pituitary/Tr-pi_588.jpg,pituitary
1654,meningioma/Tr-me_414.jpg,meningioma
1655,glioma/Tr-gl_112.jpg,glioma
1656,notumor/Tr-no_1189.jpg,notumor
1657,glioma/Tr-gl_626.jpg,glioma
1658,notumor/Tr-no_834.jpg,notumor
1659,pituitary/Tr-pi_282.jpg,pituitary
1660,notumor/Tr-no_965.jpg,notumor
1661,meningioma/Tr-me_1004.jpg,meningioma
1662,meningioma/Tr-aug-me_88.jpg,meningioma
1663,notumor/Tr-no_481.jpg,notumor
1664,glioma/Tr-gl_21.jpg,glioma
1665,pituitary/Tr-pi_564.jpg,pituitary
1666,pituitary/Tr-pi_896.jpg,pituitary
1667,pituitary/Tr-pi_1346.jpg,pituitary
1668,meningioma/Tr-me_22.jpg,meningioma
1669,pituitary/Tr-pi_174.jpg,pituitary
1670,meningioma/Tr-me_199.jpg,meningioma
1671,glioma/Tr-gl_184.jpg,glioma
1672,glioma/Tr-gl_1238.jpg,glioma
1673,pituitary/Tr-pi_348.jpg,pituitary
1674,pituitary/Tr-pi_1143.jpg,pituitary
1675,pituitary/Tr-pi_557.jpg,pituitary
1676,pituitary/Tr-pi_675.jpg,pituitary
1677,glioma/Tr-gl_781.jpg,glioma
1678,pituitary/Tr-pi_402.jpg,pituitary
1679,notumor/Tr-no_751.jpg,notumor
1680,glioma/Tr-gl_1085.jpg,glioma
1681,glioma/Tr-gl_1331.jpg,glioma
1682,notumor/Tr-no_938.jpg,notumor
1683,notumor/Tr-no_488.jpg,notumor
1684,glioma/Tr-gl_1021.jpg,glioma
1685,notumor/Tr-no_1045.jpg,notumor
1686,meningioma/Tr-me_235.jpg,meningioma
1687,pituitary/Tr-pi_736.jpg,pituitary
1688,meningioma/Tr-me_1029.jpg,meningioma
1689,pituitary/Tr-pi_152.jpg,pituitary
1690,pituitary/Tr-pi_269.jpg,pituitary
1691,meningioma/Tr-me_451.jpg,meningioma
1692,notumor/Tr-no_516.jpg,notumor
1693,meningioma/Tr-me_901.jpg,meningioma
1694,glioma/Tr-gl_829.jpg,glioma
1695,glioma/Tr-gl_253.jpg,glioma
1696,notumor/Tr-no_385.jpg,notumor
1697,meningioma/Tr-me_236.jpg,meningioma
1698,meningioma/Tr-me_639.jpg,meningioma
1699,pituitary/Tr-pi_785.jpg,pituitary
1700,glioma/Tr-gl_652.jpg,glioma
1701,notumor/Tr-no_252.jpg,notumor
1702,glioma/Tr-gl_990.jpg,glioma
1703,glioma/Tr-gl_843.jpg,glioma
1704,pituitary/Tr-pi_1126.jpg,pituitary
1705,meningioma/Tr-aug-me_15.jpg,meningioma
1706,meningioma/Tr-me_509.jpg,meningioma
1707,meningioma/Tr-me_1292.jpg,meningioma
1708,notumor/Tr-no_1262.jpg,notumor
1709,meningioma/Tr-me_489.jpg,meningioma
1710,meningioma/Tr-me_487.jpg,meningioma
1711,notumor/Tr-no_1186.jpg,notumor
1712,pituitary/Tr-pi_978.jpg,pituitary
1713,pituitary/Tr-pi_582.jpg,pituitary
1714,glioma/Tr-gl_1041.jpg,glioma
1715,meningioma/Tr-me_449.jpg,meningioma
1716,notumor/Tr-no_568.jpg,notumor
1717,notumor/Tr-no_982.jpg,notumor
1718,meningioma/Tr-me_1288.jpg,meningioma
1719,pituitary/Tr-pi_652.jpg,pituitary
1720,pituitary/Tr-pi_613.jpg,pituitary
1721,meningioma/Tr-me_1227.jpg,meningioma
1722,meningioma/Tr-me_810.jpg,meningioma
1723,meningioma/Tr-me_417.jpg,meningioma
1724,pituitary/Tr-pi_1287.jpg,pituitary
1725,glioma/Tr-gl_1062.jpg,glioma
1726,pituitary/Tr-pi_635.jpg,pituitary
1727,glioma/Tr-gl_657.jpg,glioma
1728,meningioma/Tr-me_187.jpg,meningioma
1729,meningioma/Tr-me_328.jpg,meningioma
1730,notumor/Tr-no_1166.jpg,notumor
1731,pituitary/Tr-pi_1270.jpg,pituitary
1732,notumor/Tr-no_48.jpg,notumor
1733,pituitary/Tr-pi_1153.jpg,pituitary
1734,glioma/Tr-gl_220.jpg,glioma
1735,glioma/Tr-gl_56.jpg,glioma
1736,notumor/Tr-no_1252.jpg,notumor
1737,glioma/Tr-gl_409.jpg,glioma
1738,meningioma/Tr-me_732.jpg,meningioma
1739,notumor/Tr-no_1054.jpg,notumor
1740,pituitary/Tr-pi_162.jpg,pituitary
1741,notumor/Tr-no_1168.jpg,notumor
1742,notumor/Tr-no_1374.jpg,notumor
1743,glioma/Tr-gl_420.jpg,glioma
1744,notumor/Tr-no_384.jpg,notumor
1745,pituitary/Tr-pi_469.jpg,pituitary
1746,pituitary/Tr-pi_110.jpg,pituitary
1747,notumor/Tr-no_1265.jpg,notumor
1748,pituitary/Tr-pi_1002.jpg,pituitary
1749,glioma/Tr-gl_675.jpg,glioma
1750,pituitary/Tr-pi_946.jpg,pituitary
1751,meningioma/Tr-me_507.jpg,meningioma
1752,meningioma/Tr-me_952.jpg,meningioma
1753,pituitary/Tr-pi_1142.jpg,pituitary
1754,meningioma/Tr-aug-me_18.jpg,meningioma
1755,notumor/Tr-no_1086.jpg,notumor
1756,meningioma/Tr-me_163.jpg,meningioma
1757,meningioma/Tr-me_105.jpg,meningioma
1758,glioma/Tr-gl_267.jpg,glioma
1759,notumor/Tr-no_942.jpg,notumor
1760,notumor/Tr-no_407.jpg,notumor
1761,pituitary/Tr-pi_1279.jpg,pituitary
1762,pituitary/Tr-pi_963.jpg,pituitary
1763,notumor/Tr-no_1391.jpg,notumor
1764,glioma/Tr-gl_799.jpg,glioma
1765,pituitary/Tr-pi_438.jpg,pituitary
1766,pituitary/Tr-pi_1056.jpg,pituitary
1767,pituitary/Tr-pi_771.jpg,pituitary
1768,meningioma/Tr-me_421.jpg,meningioma
1769,pituitary/Tr-pi_620.jpg,pituitary
1770,notumor/Tr-no_994.jpg,notumor
1771,notumor/Tr-no_341.jpg,notumor
1772,pituitary/Tr-pi_1148.jpg,pituitary
1773,pituitary/Tr-pi_1215.jpg,pituitary
1774,notumor/Tr-no_303.jpg,notumor
1775,pituitary/Tr-pi_112.jpg,pituitary
1776,pituitary/Tr-pi_1360.jpg,pituitary
1777,glioma/Tr-gl_479.jpg,glioma
1778,notumor/Tr-no_1348.jpg,notumor
1779,notumor/Tr-no_1053.jpg,notumor
1780,pituitary/Tr-pi_668.jpg,pituitary
1781,notumor/Tr-no_1153.jpg,notumor
1782,pituitary/Tr-pi_1399.jpg,pituitary
1783,notumor/Tr-no_1219.jpg,notumor
1784,meningioma/Tr-me_1197.jpg,meningioma
1785,pituitary/Tr-pi_880.jpg,pituitary
1786,glioma/Tr-gl_366.jpg,glioma
1787,notumor/Tr-no_1052.jpg,notumor
1788,notumor/Tr-no_1199.jpg,notumor
1789,pituitary/Tr-pi_941.jpg,pituitary
1790,pituitary/Tr-pi_444.jpg,pituitary
1791,notumor/Tr-no_1224.jpg,notumor
1792,glioma/Tr-gl_61.jpg,glioma
1793,pituitary/Tr-pi_340.jpg,pituitary
1794,glioma/Tr-gl_712.jpg,glioma
1795,meningioma/Tr-aug-me_12.jpg,meningioma
1796,pituitary/Tr-pi_1004.jpg,pituitary
1797,pituitary/Tr-pi_1236.jpg,pituitary
1798,notumor/Tr-no_325.jpg,notumor
1799,glioma/Tr-gl_472.jpg,glioma
1800,notumor/Tr-no_932.jpg,notumor
1801,meningioma/Tr-me_988.jpg,meningioma
1802,pituitary/Tr-pi_1347.jpg,pituitary
1803,notumor/Tr-no_103.jpg,notumor
1804,glioma/Tr-gl_996.jpg,glioma
1805,glioma/Tr-gl_1149.jpg,glioma
1806,glioma/Tr-gl_1305.jpg,glioma
1807,meningioma/Tr-me_911.jpg,meningioma
1808,notumor/Tr-no_699.jpg,notumor
1809,glioma/Tr-gl_504.jpg,glioma
1810,notumor/Tr-no_603.jpg,notumor
1811,glioma/Tr-gl_982.jpg,glioma
1812,pituitary/Tr-pi_1062.jpg,pituitary
1813,glioma/Tr-gl_170.jpg,glioma
1814,pituitary/Tr-pi_735.jpg,pituitary
1815,glioma/Tr-gl_1168.jpg,glioma
1816,glioma/Tr-gl_344.jpg,glioma
1817,meningioma/Tr-me_799.jpg,meningioma
1818,meningioma/Tr-me_403.jpg,meningioma
1819,pituitary/Tr-pi_1190.jpg,pituitary
1820,glioma/Tr-gl_849.jpg,glioma
1821,pituitary/Tr-pi_950.jpg,pituitary
1822,meningioma/Tr-me_1264.jpg,meningioma
1823,glioma/Tr-gl_1301.jpg,glioma
1824,notumor/Tr-no_554.jpg,notumor
1825,notumor/Tr-no_540.jpg,notumor
1826,meningioma/Tr-me_1196.jpg,meningioma
1827,glioma/Tr-gl_635.jpg,glioma
1828,glioma/Tr-gl_816.jpg,glioma
1829,notumor/Tr-no_674.jpg,notumor
1830,meningioma/Tr-me_424.jpg,meningioma
1831,notumor/Tr-no_756.jpg,notumor
1832,notumor/Tr-no_518.jpg,notumor
1833,notumor/Tr-no_1365.jpg,notumor
1834,notumor/Tr-no_1200.jpg,notumor
1835,glioma/Tr-gl_1132.jpg,glioma
1836,glioma/Tr-gl_433.jpg,glioma
1837,pituitary/Tr-pi_29.jpg,pituitary
1838,notumor/Tr-no_545.jpg,notumor
1839,notumor/Tr-no_824.jpg,notumor
1840,notumor/Tr-no_695.jpg,notumor
1841,meningioma/Tr-me_326.jpg,meningioma
1842,notumor/Tr-no_198.jpg,notumor
1843,glioma/Tr-gl_558.jpg,glioma
1844,notumor/Tr-no_760.jpg,notumor
1845,glioma/Tr-gl_861.jpg,glioma
1846,notumor/Tr-no_810.jpg,notumor
1847,pituitary/Tr-pi_535.jpg,pituitary
1848,meningioma/Tr-me_560.jpg,meningioma
1849,notumor/Tr-no_1058.jpg,notumor
1850,glioma/Tr-gl_270.jpg,glioma
1851,notumor/Tr-no_262.jpg,notumor
1852,notumor/Tr-no_1069.jpg,notumor
1853,pituitary/Tr-pi_297.jpg,pituitary
1854,notumor/Tr-no_298.jpg,notumor
1855,glioma/Tr-gl_1359.jpg,glioma
1856,glioma/Tr-gl_608.jpg,glioma
1857,notumor/Tr-no_459.jpg,notumor
1858,glioma/Tr-gl_1167.jpg,glioma
1859,notumor/Tr-no_1181.jpg,notumor
1860,notumor/Tr-no_230.jpg,notumor
1861,notumor/Tr-no_435.jpg,notumor
1862,meningioma/Tr-aug-me_69.jpg,meningioma
1863,notumor/Tr-no_313.jpg,notumor
1864,meningioma/Tr-me_619.jpg,meningioma
1865,meningioma/Tr-me_1239.jpg,meningioma
